Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
277	15:09:13	15:09:13	15:09:13	15:09:13	15:09:13	15:09:13			15:09:13	15:09:13	15:09:16	15:09:16	15:09:16	15:09:16	15:09:16	15:09:16			15:09:16	15:09:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
278	15:09:17	15:09:17	15:09:17	15:09:17	15:09:17	15:09:17			15:09:17	15:09:17	15:09:19	15:09:19	15:09:19	15:09:19	15:09:20	15:09:20			15:09:20	15:09:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
279	15:09:20	15:09:20	15:09:20	15:09:20	15:09:20	15:09:20			15:09:20	15:09:20	15:09:23	15:09:23	15:09:23	15:09:23	15:09:23	15:09:23			15:09:23	15:09:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
280	15:09:23	15:09:23	15:09:23	15:09:23	15:09:23	15:09:23			15:09:23	15:09:23	15:09:26	15:09:26	15:09:26	15:09:26	15:09:26	15:09:26			15:09:27	15:09:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
281	15:09:27	15:09:27	15:09:27	15:09:27	15:09:27	15:09:27			15:09:27	15:09:27	15:09:30	15:09:30	15:09:30	15:09:30	15:09:30	15:09:30			15:09:30	15:09:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
282	15:09:30	15:09:30	15:09:30	15:09:30	15:09:30	15:09:30			15:09:30	15:09:30	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33	15:09:33			15:09:33	15:09:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
283	15:09:34	15:09:34	15:09:34	15:09:34	15:09:34	15:09:34			15:09:34	15:09:34	15:09:36	15:09:36	15:09:36	15:09:36	15:09:36	15:09:36			15:09:37	15:09:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
284	15:09:37	15:09:37	15:09:37	15:09:37	15:09:37	15:09:37			15:09:37	15:09:37	15:09:40	15:09:40	15:09:40	15:09:40	15:09:40	15:09:40			15:09:40	15:09:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
285	15:09:40	15:09:40	15:09:40	15:09:40	15:09:40	15:09:40			15:09:40	15:09:40	15:09:43	15:09:43	15:09:43	15:09:43	15:09:43	15:09:43			15:09:43	15:09:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
286	15:09:44	15:09:44	15:09:44	15:09:44	15:09:44	15:09:44			15:09:44	15:09:44	15:09:47	15:09:47	15:09:47	15:09:47	15:09:47	15:09:47			15:09:47	15:09:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
287	15:09:47	15:09:47	15:09:47	15:09:47	15:09:47	15:09:47			15:09:47	15:09:47	15:09:50	15:09:50	15:09:50	15:09:50	15:09:50	15:09:50			15:09:50	15:09:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
288	15:09:50	15:09:50	15:09:50	15:09:50	15:09:50	15:09:50			15:09:50	15:09:50	15:09:53	15:09:53	15:09:53	15:09:53	15:09:53	15:09:53			15:09:54	15:09:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
289	15:09:54	15:09:54	15:09:54	15:09:54	15:09:54	15:09:54			15:09:54	15:09:54	15:09:57	15:09:57	15:09:57	15:09:57	15:09:57	15:09:57			15:09:57	15:09:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
290	15:09:57	15:09:57	15:09:57	15:09:57	15:09:57	15:09:57			15:09:57	15:09:57	15:10:00	15:10:00	15:10:00	15:10:00	15:10:00	15:10:00			15:10:00	15:10:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
291	15:10:01	15:10:01	15:10:01	15:10:01	15:10:01	15:10:01			15:10:01	15:10:01	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03	15:10:03			15:10:04	15:10:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
292	15:10:04	15:10:04	15:10:04	15:10:04	15:10:04	15:10:04			15:10:04	15:10:04	15:10:07	15:10:07	15:10:07	15:10:07	15:10:07	15:10:07			15:10:07	15:10:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
293	15:10:07	15:10:07	15:10:07	15:10:07	15:10:07	15:10:07			15:10:07	15:10:07	15:10:10	15:10:10	15:10:10	15:10:10	15:10:10	15:10:10			15:10:11	15:10:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
294	15:10:11	15:10:11	15:10:11	15:10:11	15:10:11	15:10:11			15:10:11	15:10:11	15:10:14	15:10:14	15:10:14	15:10:14	15:10:14	15:10:14			15:10:14	15:10:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
295	15:10:14	15:10:14	15:10:14	15:10:14	15:10:14	15:10:14			15:10:14	15:10:14	15:10:17	15:10:17	15:10:17	15:10:17	15:10:17	15:10:17			15:10:17	15:10:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
296	15:10:18	15:10:18	15:10:18	15:10:18	15:10:18	15:10:18			15:10:18	15:10:18	15:10:20	15:10:20	15:10:20	15:10:20	15:10:21	15:10:21			15:10:21	15:10:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
297	15:10:21	15:10:21	15:10:21	15:10:21	15:10:21	15:10:21			15:10:21	15:10:21	15:10:24	15:10:24	15:10:24	15:10:24	15:10:24	15:10:24			15:10:24	15:10:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
298	15:10:24	15:10:24	15:10:24	15:10:24	15:10:24	15:10:24			15:10:24	15:10:24	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27	15:10:27			15:10:28	15:10:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
299	15:10:28	15:10:28	15:10:28	15:10:28	15:10:28	15:10:28			15:10:28	15:10:28	15:10:31	15:10:31	15:10:31	15:10:31	15:10:31	15:10:31			15:10:31	15:10:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
300	15:10:31	15:10:31	15:10:31	15:10:31	15:10:31	15:10:31	15:10:31	15:10:32	15:10:32	15:10:32	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
301	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36	15:10:36			15:10:36	15:10:36	15:10:39	15:10:39	15:10:39	15:10:39	15:10:39	15:10:39			15:10:40	15:10:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
302	15:10:40	15:10:40	15:10:40	15:10:40	15:10:40	15:10:40			15:10:40	15:10:40	15:10:43	15:10:43	15:10:43	15:10:43	15:10:43	15:10:43			15:10:43	15:10:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
303	15:10:43	15:10:43	15:10:43	15:10:43	15:10:43	15:10:43			15:10:43	15:10:43	15:10:46	15:10:46	15:10:46	15:10:46	15:10:46	15:10:46			15:10:46	15:10:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
304	15:10:47	15:10:47	15:10:47	15:10:47	15:10:47	15:10:47			15:10:47	15:10:47	15:10:49	15:10:49	15:10:49	15:10:49	15:10:49	15:10:49			15:10:50	15:10:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
305	15:10:50	15:10:50	15:10:50	15:10:50	15:10:50	15:10:50			15:10:50	15:10:50	15:10:53	15:10:53	15:10:53	15:10:53	15:10:53	15:10:53			15:10:53	15:10:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
306	15:10:53	15:10:53	15:10:53	15:10:53	15:10:53	15:10:53			15:10:53	15:10:53	15:10:56	15:10:56	15:10:56	15:10:56	15:10:56	15:10:56			15:10:56	15:10:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
307	15:10:57	15:10:57	15:10:57	15:10:57	15:10:57	15:10:57			15:10:57	15:10:57	15:11:00	15:11:00	15:11:00	15:11:00	15:11:00	15:11:00			15:11:00	15:11:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
308	15:11:00	15:11:00	15:11:00	15:11:00	15:11:00	15:11:00			15:11:00	15:11:00	15:11:03	15:11:03	15:11:03	15:11:03	15:11:03	15:11:03			15:11:03	15:11:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
309	15:11:04	15:11:04	15:11:04	15:11:04	15:11:04	15:11:04			15:11:04	15:11:04	15:11:06	15:11:06	15:11:06	15:11:06	15:11:06	15:11:06			15:11:07	15:11:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
310	15:11:07	15:11:07	15:11:07	15:11:07	15:11:07	15:11:07			15:11:07	15:11:07	15:11:10	15:11:10	15:11:10	15:11:10	15:11:10	15:11:10			15:11:10	15:11:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
311	15:11:10	15:11:10	15:11:10	15:11:10	15:11:10	15:11:10			15:11:10	15:11:10	15:11:13	15:11:13	15:11:13	15:11:13	15:11:13	15:11:13			15:11:13	15:11:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
312	15:11:14	15:11:14	15:11:14	15:11:14	15:11:14	15:11:14			15:11:14	15:11:14	15:11:17	15:11:17	15:11:17	15:11:17	15:11:17	15:11:17			15:11:17	15:11:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
313	15:11:17	15:11:17	15:11:17	15:11:17	15:11:17	15:11:17			15:11:17	15:11:17	15:11:20	15:11:20	15:11:20	15:11:20	15:11:20	15:11:20			15:11:20	15:11:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
314	15:11:20	15:11:20	15:11:20	15:11:20	15:11:20	15:11:20			15:11:21	15:11:21	15:11:23	15:11:23	15:11:23	15:11:23	15:11:23	15:11:23			15:11:24	15:11:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
315	15:11:24	15:11:24	15:11:24	15:11:24	15:11:24	15:11:24			15:11:24	15:11:24	15:11:27	15:11:27	15:11:27	15:11:27	15:11:27	15:11:27			15:11:27	15:11:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
316	15:11:27	15:11:27	15:11:27	15:11:27	15:11:27	15:11:27			15:11:27	15:11:27	15:11:30	15:11:30	15:11:30	15:11:30	15:11:30	15:11:30			15:11:30	15:11:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
317	15:11:31	15:11:31	15:11:31	15:11:31	15:11:31	15:11:31			15:11:31	15:11:31	15:11:34	15:11:34	15:11:34	15:11:34	15:11:34	15:11:34			15:11:34	15:11:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
318	15:11:34	15:11:34	15:11:34	15:11:34	15:11:34	15:11:34			15:11:34	15:11:34	15:11:37	15:11:37	15:11:37	15:11:37	15:11:37	15:11:37			15:11:37	15:11:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
319	15:11:38	15:11:38	15:11:38	15:11:38	15:11:38	15:11:38			15:11:38	15:11:38	15:11:40	15:11:40	15:11:40	15:11:40	15:11:40	15:11:40			15:11:41	15:11:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
320	15:11:41	15:11:41	15:11:41	15:11:41	15:11:41	15:11:41			15:11:41	15:11:41	15:11:44	15:11:44	15:11:44	15:11:44	15:11:44	15:11:44			15:11:44	15:11:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
321	15:11:44	15:11:44	15:11:44	15:11:44	15:11:44	15:11:44			15:11:45	15:11:45	15:11:47	15:11:47	15:11:47	15:11:47	15:11:47	15:11:47			15:11:48	15:11:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
322	15:11:48	15:11:48	15:11:48	15:11:48	15:11:48	15:11:48			15:11:48	15:11:48	15:11:51	15:11:51	15:11:51	15:11:51	15:11:51	15:11:51			15:11:51	15:11:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
323	15:11:51	15:11:51	15:11:51	15:11:51	15:11:51	15:11:51			15:11:51	15:11:51	15:11:54	15:11:54	15:11:54	15:11:54	15:11:54	15:11:54			15:11:54	15:11:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
324	15:11:55	15:11:55	15:11:55	15:11:55	15:11:55	15:11:55			15:11:55	15:11:55	15:11:58	15:11:58	15:11:58	15:11:58	15:11:58	15:11:58			15:11:58	15:11:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
325	15:11:58	15:11:58	15:11:58	15:11:58	15:11:58	15:11:58			15:11:58	15:11:58	15:12:01	15:12:01	15:12:01	15:12:01	15:12:01	15:12:01			15:12:01	15:12:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
326	15:12:02	15:12:02	15:12:02	15:12:02	15:12:02	15:12:02			15:12:02	15:12:02	15:12:04	15:12:04	15:12:04	15:12:04	15:12:04	15:12:04			15:12:05	15:12:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
327	15:12:05	15:12:05	15:12:05	15:12:05	15:12:05	15:12:05			15:12:05	15:12:05	15:12:08	15:12:08	15:12:08	15:12:08	15:12:08	15:12:08			15:12:08	15:12:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
328	15:12:08	15:12:08	15:12:08	15:12:08	15:12:08	15:12:08			15:12:08	15:12:08	15:12:11	15:12:11	15:12:11	15:12:11	15:12:11	15:12:11			15:12:12	15:12:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
329	15:12:12	15:12:12	15:12:12	15:12:12	15:12:12	15:12:12			15:12:12	15:12:12	15:12:15	15:12:15	15:12:15	15:12:15	15:12:15	15:12:15			15:12:15	15:12:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
330	15:12:15	15:12:15	15:12:15	15:12:15	15:12:15	15:12:15			15:12:15	15:12:15	15:12:18	15:12:18	15:12:18	15:12:18	15:12:18	15:12:18			15:12:18	15:12:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
331	15:12:19	15:12:19	15:12:19	15:12:19	15:12:19	15:12:19			15:12:19	15:12:19	15:12:22	15:12:22	15:12:22	15:12:22	15:12:22	15:12:22			15:12:22	15:12:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
332	15:12:22	15:12:22	15:12:22	15:12:22	15:12:22	15:12:22			15:12:22	15:12:22	15:12:25	15:12:25	15:12:25	15:12:25	15:12:25	15:12:25			15:12:25	15:12:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
333	15:12:26	15:12:26	15:12:26	15:12:26	15:12:26	15:12:26			15:12:26	15:12:26	15:12:28	15:12:28	15:12:28	15:12:28	15:12:28	15:12:28			15:12:29	15:12:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
334	15:12:29	15:12:29	15:12:29	15:12:29	15:12:29	15:12:29			15:12:29	15:12:29	15:12:32	15:12:32	15:12:32	15:12:32	15:12:32	15:12:32			15:12:32	15:12:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
335	15:12:32	15:12:32	15:12:32	15:12:32	15:12:32	15:12:32			15:12:32	15:12:32	15:12:35	15:12:35	15:12:35	15:12:35	15:12:35	15:12:35			15:12:36	15:12:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
336	15:12:36	15:12:36	15:12:36	15:12:36	15:12:36	15:12:36			15:12:36	15:12:36	15:12:39	15:12:39	15:12:39	15:12:39	15:12:39	15:12:39			15:12:39	15:12:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
337	15:12:39	15:12:39	15:12:39	15:12:39	15:12:39	15:12:39			15:12:39	15:12:39	15:12:42	15:12:42	15:12:42	15:12:42	15:12:42	15:12:42			15:12:43	15:12:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
338	15:12:43	15:12:43	15:12:43	15:12:43	15:12:43	15:12:43			15:12:43	15:12:43	15:12:46	15:12:46	15:12:46	15:12:46	15:12:46	15:12:46			15:12:46	15:12:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
339	15:12:46	15:12:46	15:12:46	15:12:46	15:12:46	15:12:46			15:12:46	15:12:46	15:12:49	15:12:49	15:12:49	15:12:49	15:12:49	15:12:49			15:12:49	15:12:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
340	15:12:50	15:12:50	15:12:50	15:12:50	15:12:50	15:12:50			15:12:50	15:12:50	15:12:53	15:12:53	15:12:53	15:12:53	15:12:53	15:12:53			15:12:53	15:12:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
341	15:12:53	15:12:53	15:12:53	15:12:53	15:12:53	15:12:53			15:12:53	15:12:53	15:12:56	15:12:56	15:12:56	15:12:56	15:12:56	15:12:56			15:12:56	15:12:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
342	15:12:57	15:12:57	15:12:57	15:12:57	15:12:57	15:12:57			15:12:57	15:12:57	15:12:59	15:12:59	15:12:59	15:12:59	15:12:59	15:12:59			15:13:00	15:13:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
343	15:13:00	15:13:00	15:13:00	15:13:00	15:13:00	15:13:00			15:13:00	15:13:00	15:13:03	15:13:03	15:13:03	15:13:03	15:13:03	15:13:03			15:13:03	15:13:03		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
344	15:13:04	15:13:04	15:13:04	15:13:04	15:13:04	15:13:04			15:13:04	15:13:04	15:13:06	15:13:06	15:13:06	15:13:06	15:13:06	15:13:06			15:13:07	15:13:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
345	15:13:07	15:13:07	15:13:07	15:13:07	15:13:07	15:13:07			15:13:07	15:13:07	15:13:10	15:13:10	15:13:10	15:13:10	15:13:10	15:13:10			15:13:10	15:13:10		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
346	15:13:10	15:13:10	15:13:10	15:13:10	15:13:10	15:13:10			15:13:10	15:13:10	15:13:13	15:13:13	15:13:13	15:13:13	15:13:13	15:13:13			15:13:13	15:13:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
347	15:13:14	15:13:14	15:13:14	15:13:14	15:13:14	15:13:14			15:13:14	15:13:14	15:13:17	15:13:17	15:13:17	15:13:17	15:13:17	15:13:17			15:13:17	15:13:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
348	15:13:17	15:13:17	15:13:17	15:13:17	15:13:17	15:13:17			15:13:17	15:13:17	15:13:20	15:13:20	15:13:20	15:13:20	15:13:20	15:13:20			15:13:20	15:13:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
349	15:13:21	15:13:21	15:13:21	15:13:21	15:13:21	15:13:21			15:13:21	15:13:21	15:13:24	15:13:24	15:13:24	15:13:24	15:13:24	15:13:24			15:13:24	15:13:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
350	15:13:24	15:13:24	15:13:24	15:13:24	15:13:24	15:13:24	15:13:24	15:13:25	15:13:25	15:13:25	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
351	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29	15:13:29			15:13:29	15:13:29	15:13:32	15:13:32	15:13:32	15:13:32	15:13:32	15:13:32			15:13:32	15:13:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
352	15:13:33	15:13:33	15:13:33	15:13:33	15:13:33	15:13:33			15:13:33	15:13:33	15:13:36	15:13:36	15:13:36	15:13:36	15:13:36	15:13:36			15:13:36	15:13:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
353	15:13:36	15:13:36	15:13:36	15:13:36	15:13:36	15:13:36			15:13:36	15:13:36	15:13:39	15:13:39	15:13:39	15:13:39	15:13:39	15:13:39			15:13:39	15:13:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
354	15:13:40	15:13:40	15:13:40	15:13:40	15:13:40	15:13:40			15:13:40	15:13:40	15:13:43	15:13:43	15:13:43	15:13:43	15:13:43	15:13:43			15:13:43	15:13:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
355	15:13:43	15:13:43	15:13:43	15:13:43	15:13:43	15:13:43			15:13:43	15:13:43	15:13:46	15:13:46	15:13:46	15:13:46	15:13:46	15:13:46			15:13:46	15:13:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
356	15:13:47	15:13:47	15:13:47	15:13:47	15:13:47	15:13:47			15:13:47	15:13:47	15:13:50	15:13:50	15:13:50	15:13:50	15:13:50	15:13:50			15:13:50	15:13:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
357	15:13:50	15:13:50	15:13:50	15:13:50	15:13:50	15:13:50			15:13:50	15:13:50	15:13:53	15:13:53	15:13:53	15:13:53	15:13:53	15:13:53			15:13:53	15:13:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
358	15:13:54	15:13:54	15:13:54	15:13:54	15:13:54	15:13:54			15:13:54	15:13:54	15:13:56	15:13:56	15:13:56	15:13:56	15:13:56	15:13:56			15:13:57	15:13:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
359	15:13:57	15:13:57	15:13:57	15:13:57	15:13:57	15:13:57			15:13:57	15:13:57	15:14:00	15:14:00	15:14:00	15:14:00	15:14:00	15:14:00			15:14:00	15:14:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
360	15:14:00	15:14:00	15:14:00	15:14:00	15:14:00	15:14:00			15:14:01	15:14:01	15:14:03	15:14:03	15:14:03	15:14:03	15:14:03	15:14:03			15:14:04	15:14:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
361	15:14:04	15:14:04	15:14:04	15:14:04	15:14:04	15:14:04			15:14:04	15:14:04	15:14:07	15:14:07	15:14:07	15:14:07	15:14:07	15:14:07			15:14:07	15:14:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
362	15:14:07	15:14:07	15:14:07	15:14:07	15:14:07	15:14:07			15:14:07	15:14:07	15:14:10	15:14:10	15:14:10	15:14:10	15:14:10	15:14:10			15:14:11	15:14:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
363	15:14:11	15:14:11	15:14:11	15:14:11	15:14:11	15:14:11			15:14:11	15:14:11	15:14:14	15:14:14	15:14:14	15:14:14	15:14:14	15:14:14			15:14:14	15:14:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
364	15:14:14	15:14:14	15:14:14	15:14:14	15:14:14	15:14:14			15:14:14	15:14:14	15:14:17	15:14:17	15:14:17	15:14:17	15:14:17	15:14:17			15:14:18	15:14:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
365	15:14:18	15:14:18	15:14:18	15:14:18	15:14:18	15:14:18			15:14:18	15:14:18	15:14:21	15:14:21	15:14:21	15:14:21	15:14:21	15:14:21			15:14:21	15:14:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
366	15:14:21	15:14:21	15:14:21	15:14:21	15:14:21	15:14:21			15:14:21	15:14:21	15:14:24	15:14:24	15:14:24	15:14:24	15:14:24	15:14:24			15:14:24	15:14:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
367	15:14:25	15:14:25	15:14:25	15:14:25	15:14:25	15:14:25			15:14:25	15:14:25	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28			15:14:28	15:14:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
368	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28	15:14:28			15:14:28	15:14:28	15:14:31	15:14:31	15:14:31	15:14:31	15:14:31	15:14:31			15:14:31	15:14:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
369	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32	15:14:32			15:14:32	15:14:32	15:14:35	15:14:35	15:14:35	15:14:35	15:14:35	15:14:35			15:14:35	15:14:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
