link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	7.0	0.0	25.0	7.0	7.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	20.0	60.0	25.0	-40.0	40.0	-0.6666666666666666	0.6666666666666666
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	158.0	144.0	25.0	14.0	14.0	0.09722222222222222	0.09722222222222222
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	46.0	140.0	25.0	-94.0	94.0	-0.6714285714285714	0.6714285714285714
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	8.0	60.0	25.0	-52.0	52.0	-0.8666666666666667	0.8666666666666667
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	34.0	20.0	25.0	14.0	14.0	0.7	0.7
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	11.0	40.0	25.0	-29.0	29.0	-0.725	0.725
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	30.0	80.0	25.0	-50.0	50.0	-0.625	0.625
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	43.0	116.0	25.0	-73.0	73.0	-0.6293103448275862	0.6293103448275862
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	33.0	108.0	25.0	-75.0	75.0	-0.6944444444444444	0.6944444444444444
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	17.0	24.0	25.0	-7.0	7.0	-0.2916666666666667	0.2916666666666667
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	158.0	292.0	25.0	-134.0	134.0	-0.4589041095890411	0.4589041095890411
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	129.0	96.0	25.0	33.0	33.0	0.34375	0.34375
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	34.0	164.0	25.0	-130.0	130.0	-0.7926829268292683	0.7926829268292683
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	4.0	104.0	25.0	-100.0	100.0	-0.9615384615384616	0.9615384615384616
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	1.0	60.0	25.0	-59.0	59.0	-0.9833333333333333	0.9833333333333333
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	2.0	32.0	25.0	-30.0	30.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@1d0d8935[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	4.0	52.0	25.0	-48.0	48.0	-0.9230769230769231	0.9230769230769231
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	10.0	44.0	25.0	-34.0	34.0	-0.7727272727272727	0.7727272727272727
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	38.0	88.0	25.0	-50.0	50.0	-0.5681818181818182	0.5681818181818182
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	24.0	52.0	25.0	-28.0	28.0	-0.5384615384615384	0.5384615384615384
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	64.0	25.0	-64.0	64.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	1.0	16.0	25.0	-15.0	15.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	4.0	64.0	25.0	-60.0	60.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	10.0	64.0	25.0	-54.0	54.0	-0.84375	0.84375
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	14.0	88.0	25.0	-74.0	74.0	-0.8409090909090909	0.8409090909090909
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	5.0	76.0	25.0	-71.0	71.0	-0.9342105263157895	0.9342105263157895
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	7.0	44.0	25.0	-37.0	37.0	-0.8409090909090909	0.8409090909090909
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	42.0	128.0	25.0	-86.0	86.0	-0.671875	0.671875
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	48.0	88.0	25.0	-40.0	40.0	-0.45454545454545453	0.45454545454545453
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	6.0	52.0	25.0	-46.0	46.0	-0.8846153846153846	0.8846153846153846
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	1.0	40.0	25.0	-39.0	39.0	-0.975	0.975
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	20.0	25.0	-20.0	20.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@73a5d801[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	142.0	88.0	25.0	54.0	54.0	0.6136363636363636	0.6136363636363636
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	4.0	96.0	25.0	-92.0	92.0	-0.9583333333333334	0.9583333333333334
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	4.0	16.0	25.0	-12.0	12.0	-0.75	0.75
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	3.0	8.0	25.0	-5.0	5.0	-0.625	0.625
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	8.0	8.0	25.0	0.0	0.0	0.0	0.0
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	6.0	24.0	25.0	-18.0	18.0	-0.75	0.75
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	4.0	16.0	25.0	-12.0	12.0	-0.75	0.75
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	8.0	32.0	25.0	-24.0	24.0	-0.75	0.75
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	8.0	64.0	25.0	-56.0	56.0	-0.875	0.875
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	8.0	116.0	25.0	-108.0	108.0	-0.9310344827586207	0.9310344827586207
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	7.0	68.0	25.0	-61.0	61.0	-0.8970588235294118	0.8970588235294118
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	2.0	72.0	25.0	-70.0	70.0	-0.9722222222222222	0.9722222222222222
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@4394db07[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	18.0	92.0	25.0	-74.0	74.0	-0.8043478260869565	0.8043478260869565
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	200.0	280.0	25.0	-80.0	80.0	-0.2857142857142857	0.2857142857142857
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	74.0	256.0	25.0	-182.0	182.0	-0.7109375	0.7109375
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	1.0	192.0	25.0	-191.0	191.0	-0.9947916666666666	0.9947916666666666
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	35.0	164.0	25.0	-129.0	129.0	-0.7865853658536586	0.7865853658536586
org.matsim.core.network.LinkImpl@1d8780c7[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	33.0	204.0	25.0	-171.0	171.0	-0.8382352941176471	0.8382352941176471
