Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
273	16:56:30	16:56:30	16:56:30	16:56:30	16:56:30	16:56:30			16:56:30	16:56:30	16:56:33	16:56:33	16:56:33	16:56:33	16:56:33	16:56:33			16:56:34	16:56:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
274	16:56:34	16:56:34	16:56:34	16:56:34	16:56:34	16:56:34			16:56:34	16:56:34	16:56:37	16:56:37	16:56:37	16:56:37	16:56:37	16:56:37			16:56:37	16:56:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
275	16:56:37	16:56:37	16:56:37	16:56:37	16:56:37	16:56:37			16:56:37	16:56:37	16:56:40	16:56:40	16:56:40	16:56:40	16:56:40	16:56:40			16:56:40	16:56:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
276	16:56:41	16:56:41	16:56:41	16:56:41	16:56:41	16:56:41			16:56:41	16:56:41	16:56:43	16:56:43	16:56:43	16:56:43	16:56:43	16:56:43			16:56:44	16:56:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
277	16:56:44	16:56:44	16:56:44	16:56:44	16:56:44	16:56:44			16:56:44	16:56:44	16:56:47	16:56:47	16:56:47	16:56:47	16:56:47	16:56:47			16:56:47	16:56:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
278	16:56:47	16:56:47	16:56:47	16:56:47	16:56:47	16:56:47			16:56:47	16:56:47	16:56:50	16:56:50	16:56:50	16:56:50	16:56:50	16:56:50			16:56:50	16:56:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
279	16:56:51	16:56:51	16:56:51	16:56:51	16:56:51	16:56:51			16:56:51	16:56:51	16:56:54	16:56:54	16:56:54	16:56:54	16:56:54	16:56:54			16:56:54	16:56:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
280	16:56:54	16:56:54	16:56:54	16:56:54	16:56:54	16:56:54			16:56:54	16:56:54	16:56:57	16:56:57	16:56:57	16:56:57	16:56:57	16:56:57			16:56:57	16:56:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
281	16:56:58	16:56:58	16:56:58	16:56:58	16:56:58	16:56:58			16:56:58	16:56:58	16:57:00	16:57:00	16:57:00	16:57:00	16:57:00	16:57:00			16:57:01	16:57:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
282	16:57:01	16:57:01	16:57:01	16:57:01	16:57:01	16:57:01			16:57:01	16:57:01	16:57:04	16:57:04	16:57:04	16:57:04	16:57:04	16:57:04			16:57:04	16:57:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
283	16:57:04	16:57:04	16:57:04	16:57:04	16:57:04	16:57:04			16:57:04	16:57:04	16:57:07	16:57:07	16:57:07	16:57:07	16:57:07	16:57:07			16:57:08	16:57:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
284	16:57:08	16:57:08	16:57:08	16:57:08	16:57:08	16:57:08			16:57:08	16:57:08	16:57:11	16:57:11	16:57:11	16:57:11	16:57:11	16:57:11			16:57:11	16:57:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
285	16:57:11	16:57:11	16:57:11	16:57:11	16:57:11	16:57:11			16:57:11	16:57:11	16:57:14	16:57:14	16:57:14	16:57:14	16:57:14	16:57:14			16:57:14	16:57:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
286	16:57:15	16:57:15	16:57:15	16:57:15	16:57:15	16:57:15			16:57:15	16:57:15	16:57:17	16:57:17	16:57:17	16:57:17	16:57:17	16:57:17			16:57:18	16:57:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
287	16:57:18	16:57:18	16:57:18	16:57:18	16:57:18	16:57:18			16:57:18	16:57:18	16:57:21	16:57:21	16:57:21	16:57:21	16:57:21	16:57:21			16:57:21	16:57:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
288	16:57:21	16:57:21	16:57:21	16:57:21	16:57:21	16:57:21			16:57:21	16:57:21	16:57:24	16:57:24	16:57:24	16:57:24	16:57:24	16:57:24			16:57:25	16:57:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
289	16:57:25	16:57:25	16:57:25	16:57:25	16:57:25	16:57:25			16:57:25	16:57:25	16:57:28	16:57:28	16:57:28	16:57:28	16:57:28	16:57:28			16:57:28	16:57:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
290	16:57:28	16:57:28	16:57:28	16:57:28	16:57:28	16:57:28			16:57:28	16:57:28	16:57:31	16:57:31	16:57:31	16:57:31	16:57:31	16:57:31			16:57:31	16:57:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
291	16:57:32	16:57:32	16:57:32	16:57:32	16:57:32	16:57:32			16:57:32	16:57:32	16:57:35	16:57:35	16:57:35	16:57:35	16:57:35	16:57:35			16:57:35	16:57:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
292	16:57:35	16:57:35	16:57:35	16:57:35	16:57:35	16:57:35			16:57:35	16:57:35	16:57:38	16:57:38	16:57:38	16:57:38	16:57:38	16:57:38			16:57:38	16:57:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
293	16:57:39	16:57:39	16:57:39	16:57:39	16:57:39	16:57:39			16:57:39	16:57:39	16:57:41	16:57:41	16:57:41	16:57:41	16:57:41	16:57:41			16:57:42	16:57:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
294	16:57:42	16:57:42	16:57:42	16:57:42	16:57:42	16:57:42			16:57:42	16:57:42	16:57:45	16:57:45	16:57:45	16:57:45	16:57:45	16:57:45			16:57:45	16:57:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
295	16:57:45	16:57:45	16:57:45	16:57:45	16:57:45	16:57:45			16:57:45	16:57:45	16:57:48	16:57:48	16:57:48	16:57:48	16:57:48	16:57:48			16:57:49	16:57:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
296	16:57:49	16:57:49	16:57:49	16:57:49	16:57:49	16:57:49			16:57:49	16:57:49	16:57:52	16:57:52	16:57:52	16:57:52	16:57:52	16:57:52			16:57:52	16:57:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
297	16:57:52	16:57:52	16:57:52	16:57:52	16:57:52	16:57:52			16:57:52	16:57:52	16:57:55	16:57:55	16:57:55	16:57:55	16:57:55	16:57:55			16:57:55	16:57:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
298	16:57:56	16:57:56	16:57:56	16:57:56	16:57:56	16:57:56			16:57:56	16:57:56	16:57:58	16:57:58	16:57:58	16:57:58	16:57:58	16:57:58			16:57:59	16:57:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
299	16:57:59	16:57:59	16:57:59	16:57:59	16:57:59	16:57:59			16:57:59	16:57:59	16:58:02	16:58:02	16:58:02	16:58:02	16:58:02	16:58:02			16:58:02	16:58:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
300	16:58:02	16:58:02	16:58:02	16:58:02	16:58:02	16:58:02	16:58:02	16:58:03	16:58:03	16:58:03	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
301	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07	16:58:07			16:58:07	16:58:07	16:58:10	16:58:10	16:58:10	16:58:10	16:58:10	16:58:10			16:58:11	16:58:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
302	16:58:11	16:58:11	16:58:11	16:58:11	16:58:11	16:58:11			16:58:11	16:58:11	16:58:14	16:58:14	16:58:14	16:58:14	16:58:14	16:58:14			16:58:14	16:58:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
303	16:58:14	16:58:14	16:58:14	16:58:14	16:58:14	16:58:14			16:58:14	16:58:14	16:58:17	16:58:17	16:58:17	16:58:17	16:58:17	16:58:17			16:58:17	16:58:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
304	16:58:18	16:58:18	16:58:18	16:58:18	16:58:18	16:58:18			16:58:18	16:58:18	16:58:21	16:58:21	16:58:21	16:58:21	16:58:21	16:58:21			16:58:21	16:58:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
305	16:58:21	16:58:21	16:58:21	16:58:21	16:58:21	16:58:21			16:58:21	16:58:21	16:58:24	16:58:24	16:58:24	16:58:24	16:58:24	16:58:24			16:58:24	16:58:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
306	16:58:25	16:58:25	16:58:25	16:58:25	16:58:25	16:58:25			16:58:25	16:58:25	16:58:27	16:58:27	16:58:27	16:58:27	16:58:27	16:58:27			16:58:28	16:58:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
307	16:58:28	16:58:28	16:58:28	16:58:28	16:58:28	16:58:28			16:58:28	16:58:28	16:58:31	16:58:31	16:58:31	16:58:31	16:58:31	16:58:31			16:58:31	16:58:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
308	16:58:31	16:58:31	16:58:32	16:58:32	16:58:32	16:58:32			16:58:32	16:58:32	16:58:34	16:58:34	16:58:34	16:58:34	16:58:34	16:58:34			16:58:35	16:58:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
309	16:58:35	16:58:35	16:58:35	16:58:35	16:58:35	16:58:35			16:58:35	16:58:35	16:58:38	16:58:38	16:58:38	16:58:38	16:58:38	16:58:38			16:58:38	16:58:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
310	16:58:38	16:58:38	16:58:38	16:58:38	16:58:38	16:58:38			16:58:38	16:58:38	16:58:41	16:58:41	16:58:41	16:58:41	16:58:41	16:58:41			16:58:42	16:58:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
311	16:58:42	16:58:42	16:58:42	16:58:42	16:58:42	16:58:42			16:58:42	16:58:42	16:58:45	16:58:45	16:58:45	16:58:45	16:58:45	16:58:45			16:58:45	16:58:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
312	16:58:45	16:58:45	16:58:45	16:58:45	16:58:45	16:58:45			16:58:45	16:58:45	16:58:48	16:58:48	16:58:48	16:58:48	16:58:48	16:58:48			16:58:48	16:58:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
313	16:58:49	16:58:49	16:58:49	16:58:49	16:58:49	16:58:49			16:58:49	16:58:49	16:58:52	16:58:52	16:58:52	16:58:52	16:58:52	16:58:52			16:58:52	16:58:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
314	16:58:52	16:58:52	16:58:52	16:58:52	16:58:52	16:58:52			16:58:52	16:58:52	16:58:55	16:58:55	16:58:55	16:58:55	16:58:55	16:58:55			16:58:55	16:58:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
315	16:58:56	16:58:56	16:58:56	16:58:56	16:58:56	16:58:56			16:58:56	16:58:56	16:58:58	16:58:58	16:58:58	16:58:58	16:58:58	16:58:58			16:58:59	16:58:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
316	16:58:59	16:58:59	16:58:59	16:58:59	16:58:59	16:58:59			16:58:59	16:58:59	16:59:02	16:59:02	16:59:02	16:59:02	16:59:02	16:59:02			16:59:02	16:59:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
317	16:59:02	16:59:02	16:59:02	16:59:02	16:59:02	16:59:02			16:59:02	16:59:02	16:59:05	16:59:05	16:59:05	16:59:05	16:59:05	16:59:05			16:59:06	16:59:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
318	16:59:06	16:59:06	16:59:06	16:59:06	16:59:06	16:59:06			16:59:06	16:59:06	16:59:09	16:59:09	16:59:09	16:59:09	16:59:09	16:59:09			16:59:09	16:59:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
319	16:59:09	16:59:09	16:59:09	16:59:09	16:59:09	16:59:09			16:59:09	16:59:09	16:59:12	16:59:12	16:59:12	16:59:12	16:59:12	16:59:12			16:59:12	16:59:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
320	16:59:13	16:59:13	16:59:13	16:59:13	16:59:13	16:59:13			16:59:13	16:59:13	16:59:16	16:59:16	16:59:16	16:59:16	16:59:16	16:59:16			16:59:16	16:59:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
321	16:59:16	16:59:16	16:59:16	16:59:16	16:59:16	16:59:16			16:59:16	16:59:16	16:59:19	16:59:19	16:59:19	16:59:19	16:59:19	16:59:19			16:59:19	16:59:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
322	16:59:20	16:59:20	16:59:20	16:59:20	16:59:20	16:59:20			16:59:20	16:59:20	16:59:22	16:59:22	16:59:22	16:59:22	16:59:22	16:59:22			16:59:23	16:59:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
323	16:59:23	16:59:23	16:59:23	16:59:23	16:59:23	16:59:23			16:59:23	16:59:23	16:59:26	16:59:26	16:59:26	16:59:26	16:59:26	16:59:26			16:59:26	16:59:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
324	16:59:26	16:59:26	16:59:26	16:59:26	16:59:27	16:59:27			16:59:27	16:59:27	16:59:29	16:59:29	16:59:29	16:59:29	16:59:29	16:59:29			16:59:30	16:59:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
325	16:59:30	16:59:30	16:59:30	16:59:30	16:59:30	16:59:30			16:59:30	16:59:30	16:59:33	16:59:33	16:59:33	16:59:33	16:59:33	16:59:33			16:59:33	16:59:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
326	16:59:33	16:59:33	16:59:33	16:59:33	16:59:33	16:59:33			16:59:33	16:59:33	16:59:36	16:59:36	16:59:36	16:59:36	16:59:36	16:59:36			16:59:37	16:59:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
327	16:59:37	16:59:37	16:59:37	16:59:37	16:59:37	16:59:37			16:59:37	16:59:37	16:59:40	16:59:40	16:59:40	16:59:40	16:59:40	16:59:40			16:59:40	16:59:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
328	16:59:40	16:59:40	16:59:40	16:59:40	16:59:40	16:59:40			16:59:40	16:59:40	16:59:43	16:59:43	16:59:43	16:59:43	16:59:43	16:59:43			16:59:44	16:59:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
329	16:59:44	16:59:44	16:59:44	16:59:44	16:59:44	16:59:44			16:59:44	16:59:44	16:59:47	16:59:47	16:59:47	16:59:47	16:59:47	16:59:47			16:59:47	16:59:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
330	16:59:47	16:59:47	16:59:47	16:59:47	16:59:47	16:59:47			16:59:47	16:59:47	16:59:50	16:59:50	16:59:50	16:59:50	16:59:50	16:59:50			16:59:51	16:59:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
331	16:59:51	16:59:51	16:59:51	16:59:51	16:59:51	16:59:51			16:59:51	16:59:51	16:59:54	16:59:54	16:59:54	16:59:54	16:59:54	16:59:54			16:59:54	16:59:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
332	16:59:54	16:59:54	16:59:54	16:59:54	16:59:54	16:59:54			16:59:54	16:59:54	16:59:57	16:59:57	16:59:57	16:59:57	16:59:57	16:59:57			16:59:57	16:59:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
333	16:59:58	16:59:58	16:59:58	16:59:58	16:59:58	16:59:58			16:59:58	16:59:58	17:00:01	17:00:01	17:00:01	17:00:01	17:00:01	17:00:01			17:00:01	17:00:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
334	17:00:01	17:00:01	17:00:01	17:00:01	17:00:01	17:00:01			17:00:01	17:00:01	17:00:04	17:00:04	17:00:04	17:00:04	17:00:04	17:00:04			17:00:04	17:00:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
335	17:00:05	17:00:05	17:00:05	17:00:05	17:00:05	17:00:05			17:00:05	17:00:05	17:00:07	17:00:07	17:00:07	17:00:07	17:00:07	17:00:07			17:00:08	17:00:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
336	17:00:08	17:00:08	17:00:08	17:00:08	17:00:08	17:00:08			17:00:08	17:00:08	17:00:11	17:00:11	17:00:11	17:00:11	17:00:11	17:00:11			17:00:11	17:00:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
337	17:00:12	17:00:12	17:00:12	17:00:12	17:00:12	17:00:12			17:00:12	17:00:12	17:00:14	17:00:14	17:00:14	17:00:14	17:00:14	17:00:14			17:00:15	17:00:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
338	17:00:15	17:00:15	17:00:15	17:00:15	17:00:15	17:00:15			17:00:15	17:00:15	17:00:18	17:00:18	17:00:18	17:00:18	17:00:18	17:00:18			17:00:18	17:00:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
339	17:00:19	17:00:19	17:00:19	17:00:19	17:00:19	17:00:19			17:00:19	17:00:19	17:00:21	17:00:21	17:00:21	17:00:21	17:00:21	17:00:21			17:00:22	17:00:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
340	17:00:22	17:00:22	17:00:22	17:00:22	17:00:22	17:00:22			17:00:22	17:00:22	17:00:25	17:00:25	17:00:25	17:00:25	17:00:25	17:00:25			17:00:25	17:00:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
341	17:00:25	17:00:25	17:00:25	17:00:25	17:00:25	17:00:25			17:00:25	17:00:25	17:00:28	17:00:28	17:00:28	17:00:28	17:00:28	17:00:28			17:00:29	17:00:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
342	17:00:29	17:00:29	17:00:29	17:00:29	17:00:29	17:00:29			17:00:29	17:00:29	17:00:32	17:00:32	17:00:32	17:00:32	17:00:32	17:00:32			17:00:32	17:00:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
343	17:00:32	17:00:32	17:00:32	17:00:32	17:00:32	17:00:32			17:00:32	17:00:32	17:00:35	17:00:35	17:00:35	17:00:35	17:00:35	17:00:35			17:00:36	17:00:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
344	17:00:36	17:00:36	17:00:36	17:00:36	17:00:36	17:00:36			17:00:36	17:00:36	17:00:39	17:00:39	17:00:39	17:00:39	17:00:39	17:00:39			17:00:39	17:00:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
345	17:00:39	17:00:39	17:00:39	17:00:39	17:00:39	17:00:39			17:00:39	17:00:39	17:00:42	17:00:42	17:00:42	17:00:42	17:00:42	17:00:42			17:00:42	17:00:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
346	17:00:43	17:00:43	17:00:43	17:00:43	17:00:43	17:00:43			17:00:43	17:00:43	17:00:46	17:00:46	17:00:46	17:00:46	17:00:46	17:00:46			17:00:46	17:00:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
347	17:00:46	17:00:46	17:00:46	17:00:46	17:00:46	17:00:46			17:00:46	17:00:46	17:00:49	17:00:49	17:00:49	17:00:49	17:00:49	17:00:49			17:00:49	17:00:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
348	17:00:50	17:00:50	17:00:50	17:00:50	17:00:50	17:00:50			17:00:50	17:00:50	17:00:52	17:00:52	17:00:52	17:00:52	17:00:52	17:00:52			17:00:53	17:00:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
349	17:00:53	17:00:53	17:00:53	17:00:53	17:00:53	17:00:53			17:00:53	17:00:53	17:00:56	17:00:56	17:00:56	17:00:56	17:00:56	17:00:56			17:00:56	17:00:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
350	17:00:57	17:00:57	17:00:57	17:00:57	17:00:57	17:00:57	17:00:57	17:00:57	17:00:57	17:00:57	17:01:01	17:01:01	17:01:01	17:01:01	17:01:01	17:01:01	17:01:01	17:01:01	17:01:01	17:01:01		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:04
351	17:01:02	17:01:02	17:01:02	17:01:02	17:01:02	17:01:02			17:01:02	17:01:02	17:01:04	17:01:04	17:01:04	17:01:04	17:01:04	17:01:04			17:01:05	17:01:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
352	17:01:05	17:01:05	17:01:05	17:01:05	17:01:05	17:01:05			17:01:05	17:01:05	17:01:08	17:01:08	17:01:08	17:01:08	17:01:08	17:01:08			17:01:08	17:01:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
353	17:01:09	17:01:09	17:01:09	17:01:09	17:01:09	17:01:09			17:01:09	17:01:09	17:01:11	17:01:11	17:01:11	17:01:11	17:01:11	17:01:11			17:01:12	17:01:12		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
354	17:01:12	17:01:12	17:01:12	17:01:12	17:01:12	17:01:12			17:01:12	17:01:12	17:01:15	17:01:15	17:01:15	17:01:15	17:01:15	17:01:15			17:01:15	17:01:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
355	17:01:16	17:01:16	17:01:16	17:01:16	17:01:16	17:01:16			17:01:16	17:01:16	17:01:18	17:01:18	17:01:18	17:01:18	17:01:18	17:01:18			17:01:19	17:01:19		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
356	17:01:19	17:01:19	17:01:19	17:01:19	17:01:19	17:01:19			17:01:19	17:01:19	17:01:22	17:01:22	17:01:22	17:01:22	17:01:22	17:01:22			17:01:22	17:01:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
357	17:01:23	17:01:23	17:01:23	17:01:23	17:01:23	17:01:23			17:01:23	17:01:23	17:01:25	17:01:25	17:01:25	17:01:25	17:01:25	17:01:25			17:01:26	17:01:26		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
358	17:01:26	17:01:26	17:01:26	17:01:26	17:01:26	17:01:26			17:01:26	17:01:26	17:01:29	17:01:29	17:01:29	17:01:29	17:01:29	17:01:29			17:01:29	17:01:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
359	17:01:29	17:01:29	17:01:29	17:01:29	17:01:29	17:01:29			17:01:29	17:01:29	17:01:32	17:01:32	17:01:32	17:01:32	17:01:32	17:01:32			17:01:33	17:01:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
360	17:01:33	17:01:33	17:01:33	17:01:33	17:01:33	17:01:33			17:01:33	17:01:33	17:01:36	17:01:36	17:01:36	17:01:36	17:01:36	17:01:36			17:01:36	17:01:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
361	17:01:37	17:01:37	17:01:37	17:01:37	17:01:37	17:01:37			17:01:37	17:01:37	17:01:39	17:01:39	17:01:39	17:01:39	17:01:39	17:01:39			17:01:40	17:01:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
362	17:01:40	17:01:40	17:01:40	17:01:40	17:01:40	17:01:40			17:01:40	17:01:40	17:01:43	17:01:43	17:01:43	17:01:43	17:01:43	17:01:43			17:01:43	17:01:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
363	17:01:43	17:01:43	17:01:43	17:01:43	17:01:43	17:01:43			17:01:43	17:01:43	17:01:46	17:01:46	17:01:46	17:01:46	17:01:46	17:01:46			17:01:47	17:01:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
364	17:01:47	17:01:47	17:01:47	17:01:47	17:01:47	17:01:47			17:01:47	17:01:47	17:01:50	17:01:50	17:01:50	17:01:50	17:01:50	17:01:50			17:01:50	17:01:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
365	17:01:50	17:01:50	17:01:50	17:01:50	17:01:50	17:01:50			17:01:50	17:01:50	17:01:53	17:01:53	17:01:53	17:01:53	17:01:53	17:01:53			17:01:54	17:01:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
