Iteration	BEGIN iteration	BEGIN iterationStartsListeners	END iterationStartsListeners	BEGIN replanning	END replanning	BEGIN beforeMobsimListeners	BEGIN dump all plans	END dump all plans	END beforeMobsimListeners	BEGIN mobsim	END mobsim	BEGIN afterMobsimListeners	END afterMobsimListeners	BEGIN scoring	END scoring	BEGIN iterationEndsListeners	BEGIN compare with counts	END compare with counts	END iterationEndsListeners	END iteration		iterationStartsListeners	replanning	dump all plans	beforeMobsimListeners	mobsim	afterMobsimListeners	scoring	compare with counts	iterationEndsListeners	iteration
272	16:07:27	16:07:27	16:07:27	16:07:27	16:07:27	16:07:27			16:07:27	16:07:27	16:07:30	16:07:30	16:07:30	16:07:30	16:07:30	16:07:30			16:07:31	16:07:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
273	16:07:31	16:07:31	16:07:31	16:07:31	16:07:31	16:07:31			16:07:31	16:07:31	16:07:34	16:07:34	16:07:34	16:07:34	16:07:34	16:07:34			16:07:34	16:07:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
274	16:07:34	16:07:34	16:07:34	16:07:34	16:07:34	16:07:34			16:07:34	16:07:34	16:07:37	16:07:37	16:07:37	16:07:37	16:07:37	16:07:37			16:07:38	16:07:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
275	16:07:38	16:07:38	16:07:38	16:07:38	16:07:38	16:07:38			16:07:38	16:07:38	16:07:41	16:07:41	16:07:41	16:07:41	16:07:41	16:07:41			16:07:41	16:07:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
276	16:07:41	16:07:41	16:07:41	16:07:41	16:07:41	16:07:41			16:07:41	16:07:41	16:07:44	16:07:44	16:07:44	16:07:44	16:07:44	16:07:44			16:07:45	16:07:45		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
277	16:07:45	16:07:45	16:07:45	16:07:45	16:07:45	16:07:45			16:07:45	16:07:45	16:07:48	16:07:48	16:07:48	16:07:48	16:07:48	16:07:48			16:07:48	16:07:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
278	16:07:48	16:07:48	16:07:48	16:07:48	16:07:48	16:07:48			16:07:48	16:07:48	16:07:51	16:07:51	16:07:51	16:07:51	16:07:51	16:07:51			16:07:52	16:07:52		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
279	16:07:52	16:07:52	16:07:52	16:07:52	16:07:52	16:07:52			16:07:52	16:07:52	16:07:55	16:07:55	16:07:55	16:07:55	16:07:55	16:07:55			16:07:55	16:07:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
280	16:07:55	16:07:55	16:07:55	16:07:55	16:07:55	16:07:55			16:07:55	16:07:55	16:07:58	16:07:58	16:07:58	16:07:58	16:07:58	16:07:58			16:07:59	16:07:59		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
281	16:07:59	16:07:59	16:07:59	16:07:59	16:07:59	16:07:59			16:07:59	16:07:59	16:08:02	16:08:02	16:08:02	16:08:02	16:08:02	16:08:02			16:08:02	16:08:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
282	16:08:02	16:08:02	16:08:02	16:08:02	16:08:02	16:08:02			16:08:02	16:08:02	16:08:05	16:08:05	16:08:05	16:08:05	16:08:05	16:08:05			16:08:06	16:08:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
283	16:08:06	16:08:06	16:08:06	16:08:06	16:08:06	16:08:06			16:08:06	16:08:06	16:08:09	16:08:09	16:08:09	16:08:09	16:08:09	16:08:09			16:08:09	16:08:09		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
284	16:08:09	16:08:09	16:08:09	16:08:09	16:08:09	16:08:09			16:08:09	16:08:09	16:08:12	16:08:12	16:08:12	16:08:12	16:08:12	16:08:12			16:08:13	16:08:13		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
285	16:08:13	16:08:13	16:08:13	16:08:13	16:08:13	16:08:13			16:08:13	16:08:13	16:08:16	16:08:16	16:08:16	16:08:16	16:08:16	16:08:16			16:08:16	16:08:16		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
286	16:08:16	16:08:16	16:08:17	16:08:17	16:08:17	16:08:17			16:08:17	16:08:17	16:08:19	16:08:19	16:08:19	16:08:19	16:08:19	16:08:19			16:08:20	16:08:20		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
287	16:08:20	16:08:20	16:08:20	16:08:20	16:08:20	16:08:20			16:08:20	16:08:20	16:08:23	16:08:23	16:08:23	16:08:23	16:08:23	16:08:23			16:08:23	16:08:23		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
288	16:08:24	16:08:24	16:08:24	16:08:24	16:08:24	16:08:24			16:08:24	16:08:24	16:08:26	16:08:26	16:08:26	16:08:26	16:08:26	16:08:26			16:08:27	16:08:27		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
289	16:08:27	16:08:27	16:08:27	16:08:27	16:08:27	16:08:27			16:08:27	16:08:27	16:08:30	16:08:30	16:08:30	16:08:30	16:08:30	16:08:30			16:08:30	16:08:30		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
290	16:08:31	16:08:31	16:08:31	16:08:31	16:08:31	16:08:31			16:08:31	16:08:31	16:08:33	16:08:33	16:08:33	16:08:33	16:08:33	16:08:33			16:08:34	16:08:34		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
291	16:08:34	16:08:34	16:08:34	16:08:34	16:08:34	16:08:34			16:08:34	16:08:34	16:08:37	16:08:37	16:08:37	16:08:37	16:08:37	16:08:37			16:08:37	16:08:37		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
292	16:08:38	16:08:38	16:08:38	16:08:38	16:08:38	16:08:38			16:08:38	16:08:38	16:08:40	16:08:40	16:08:40	16:08:40	16:08:41	16:08:41			16:08:41	16:08:41		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
293	16:08:41	16:08:41	16:08:41	16:08:41	16:08:41	16:08:41			16:08:41	16:08:41	16:08:44	16:08:44	16:08:44	16:08:44	16:08:44	16:08:44			16:08:44	16:08:44		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
294	16:08:45	16:08:45	16:08:45	16:08:45	16:08:45	16:08:45			16:08:45	16:08:45	16:08:48	16:08:48	16:08:48	16:08:48	16:08:48	16:08:48			16:08:48	16:08:48		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
295	16:08:48	16:08:48	16:08:48	16:08:48	16:08:48	16:08:48			16:08:48	16:08:48	16:08:51	16:08:51	16:08:51	16:08:51	16:08:51	16:08:51			16:08:51	16:08:51		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
296	16:08:52	16:08:52	16:08:52	16:08:52	16:08:52	16:08:52			16:08:52	16:08:52	16:08:55	16:08:55	16:08:55	16:08:55	16:08:55	16:08:55			16:08:55	16:08:55		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
297	16:08:55	16:08:55	16:08:55	16:08:55	16:08:55	16:08:55			16:08:55	16:08:55	16:08:58	16:08:58	16:08:58	16:08:58	16:08:58	16:08:58			16:08:58	16:08:58		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
298	16:08:59	16:08:59	16:08:59	16:08:59	16:08:59	16:08:59			16:08:59	16:08:59	16:09:02	16:09:02	16:09:02	16:09:02	16:09:02	16:09:02			16:09:02	16:09:02		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
299	16:09:02	16:09:02	16:09:02	16:09:02	16:09:02	16:09:02			16:09:02	16:09:02	16:09:05	16:09:05	16:09:05	16:09:05	16:09:05	16:09:05			16:09:06	16:09:06		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
300	16:09:06	16:09:06	16:09:06	16:09:06	16:09:06	16:09:06	16:09:06	16:09:07	16:09:07	16:09:07	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
301	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11	16:09:11			16:09:11	16:09:11	16:09:14	16:09:14	16:09:14	16:09:14	16:09:14	16:09:14			16:09:14	16:09:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
302	16:09:15	16:09:15	16:09:15	16:09:15	16:09:15	16:09:15			16:09:15	16:09:15	16:09:18	16:09:18	16:09:18	16:09:18	16:09:18	16:09:18			16:09:18	16:09:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
303	16:09:18	16:09:18	16:09:18	16:09:18	16:09:18	16:09:18			16:09:18	16:09:18	16:09:21	16:09:21	16:09:21	16:09:21	16:09:21	16:09:21			16:09:21	16:09:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
304	16:09:22	16:09:22	16:09:22	16:09:22	16:09:22	16:09:22			16:09:22	16:09:22	16:09:25	16:09:25	16:09:25	16:09:25	16:09:25	16:09:25			16:09:25	16:09:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
305	16:09:25	16:09:25	16:09:25	16:09:25	16:09:25	16:09:25			16:09:25	16:09:25	16:09:28	16:09:28	16:09:28	16:09:28	16:09:28	16:09:28			16:09:28	16:09:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
306	16:09:29	16:09:29	16:09:29	16:09:29	16:09:29	16:09:29			16:09:29	16:09:29	16:09:32	16:09:32	16:09:32	16:09:32	16:09:32	16:09:32			16:09:32	16:09:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
307	16:09:32	16:09:32	16:09:32	16:09:32	16:09:32	16:09:32			16:09:32	16:09:32	16:09:35	16:09:35	16:09:35	16:09:35	16:09:35	16:09:35			16:09:35	16:09:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
308	16:09:36	16:09:36	16:09:36	16:09:36	16:09:36	16:09:36			16:09:36	16:09:36	16:09:39	16:09:39	16:09:39	16:09:39	16:09:39	16:09:39			16:09:39	16:09:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
309	16:09:39	16:09:39	16:09:39	16:09:39	16:09:39	16:09:39			16:09:39	16:09:39	16:09:42	16:09:42	16:09:42	16:09:42	16:09:42	16:09:42			16:09:43	16:09:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
310	16:09:43	16:09:43	16:09:43	16:09:43	16:09:43	16:09:43			16:09:43	16:09:43	16:09:46	16:09:46	16:09:46	16:09:46	16:09:46	16:09:46			16:09:46	16:09:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
311	16:09:46	16:09:46	16:09:46	16:09:46	16:09:46	16:09:46			16:09:46	16:09:46	16:09:49	16:09:49	16:09:49	16:09:49	16:09:49	16:09:49			16:09:50	16:09:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
312	16:09:50	16:09:50	16:09:50	16:09:50	16:09:50	16:09:50			16:09:50	16:09:50	16:09:53	16:09:53	16:09:53	16:09:53	16:09:53	16:09:53			16:09:53	16:09:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
313	16:09:53	16:09:53	16:09:53	16:09:53	16:09:53	16:09:53			16:09:53	16:09:53	16:09:56	16:09:56	16:09:56	16:09:56	16:09:56	16:09:56			16:09:57	16:09:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
314	16:09:57	16:09:57	16:09:57	16:09:57	16:09:57	16:09:57			16:09:57	16:09:57	16:10:00	16:10:00	16:10:00	16:10:00	16:10:00	16:10:00			16:10:00	16:10:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
315	16:10:00	16:10:00	16:10:00	16:10:00	16:10:00	16:10:00			16:10:00	16:10:00	16:10:03	16:10:03	16:10:03	16:10:03	16:10:03	16:10:03			16:10:04	16:10:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
316	16:10:04	16:10:04	16:10:04	16:10:04	16:10:04	16:10:04			16:10:04	16:10:04	16:10:07	16:10:07	16:10:07	16:10:07	16:10:07	16:10:07			16:10:07	16:10:07		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
317	16:10:07	16:10:07	16:10:07	16:10:07	16:10:07	16:10:07			16:10:07	16:10:07	16:10:10	16:10:10	16:10:10	16:10:10	16:10:10	16:10:10			16:10:11	16:10:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
318	16:10:11	16:10:11	16:10:11	16:10:11	16:10:11	16:10:11			16:10:11	16:10:11	16:10:14	16:10:14	16:10:14	16:10:14	16:10:14	16:10:14			16:10:14	16:10:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
319	16:10:15	16:10:15	16:10:15	16:10:15	16:10:15	16:10:15			16:10:15	16:10:15	16:10:17	16:10:17	16:10:17	16:10:17	16:10:17	16:10:17			16:10:18	16:10:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
320	16:10:18	16:10:18	16:10:18	16:10:18	16:10:18	16:10:18			16:10:18	16:10:18	16:10:21	16:10:21	16:10:21	16:10:21	16:10:21	16:10:21			16:10:21	16:10:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
321	16:10:22	16:10:22	16:10:22	16:10:22	16:10:22	16:10:22			16:10:22	16:10:22	16:10:24	16:10:24	16:10:24	16:10:24	16:10:25	16:10:25			16:10:25	16:10:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
322	16:10:25	16:10:25	16:10:25	16:10:25	16:10:25	16:10:25			16:10:25	16:10:25	16:10:28	16:10:28	16:10:28	16:10:28	16:10:28	16:10:28			16:10:28	16:10:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
323	16:10:29	16:10:29	16:10:29	16:10:29	16:10:29	16:10:29			16:10:29	16:10:29	16:10:32	16:10:32	16:10:32	16:10:32	16:10:32	16:10:32			16:10:32	16:10:32		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
324	16:10:32	16:10:32	16:10:32	16:10:32	16:10:32	16:10:32			16:10:32	16:10:32	16:10:35	16:10:35	16:10:35	16:10:35	16:10:35	16:10:35			16:10:35	16:10:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
325	16:10:36	16:10:36	16:10:36	16:10:36	16:10:36	16:10:36			16:10:36	16:10:36	16:10:39	16:10:39	16:10:39	16:10:39	16:10:39	16:10:39			16:10:39	16:10:39		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
326	16:10:39	16:10:39	16:10:39	16:10:39	16:10:39	16:10:39			16:10:39	16:10:39	16:10:42	16:10:42	16:10:42	16:10:42	16:10:42	16:10:42			16:10:43	16:10:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
327	16:10:43	16:10:43	16:10:43	16:10:43	16:10:43	16:10:43			16:10:43	16:10:43	16:10:46	16:10:46	16:10:46	16:10:46	16:10:46	16:10:46			16:10:46	16:10:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
328	16:10:46	16:10:46	16:10:46	16:10:46	16:10:46	16:10:46			16:10:46	16:10:46	16:10:49	16:10:49	16:10:49	16:10:49	16:10:49	16:10:49			16:10:50	16:10:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
329	16:10:50	16:10:50	16:10:50	16:10:50	16:10:50	16:10:50			16:10:50	16:10:50	16:10:53	16:10:53	16:10:53	16:10:53	16:10:53	16:10:53			16:10:53	16:10:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
330	16:10:54	16:10:54	16:10:54	16:10:54	16:10:54	16:10:54			16:10:54	16:10:54	16:10:56	16:10:56	16:10:56	16:10:56	16:10:56	16:10:56			16:10:57	16:10:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
331	16:10:57	16:10:57	16:10:57	16:10:57	16:10:57	16:10:57			16:10:57	16:10:57	16:11:00	16:11:00	16:11:00	16:11:00	16:11:00	16:11:00			16:11:00	16:11:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
332	16:11:01	16:11:01	16:11:01	16:11:01	16:11:01	16:11:01			16:11:01	16:11:01	16:11:04	16:11:04	16:11:04	16:11:04	16:11:04	16:11:04			16:11:04	16:11:04		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
333	16:11:04	16:11:04	16:11:04	16:11:04	16:11:04	16:11:04			16:11:04	16:11:04	16:11:07	16:11:07	16:11:07	16:11:07	16:11:07	16:11:07			16:11:08	16:11:08		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
334	16:11:08	16:11:08	16:11:08	16:11:08	16:11:08	16:11:08			16:11:08	16:11:08	16:11:11	16:11:11	16:11:11	16:11:11	16:11:11	16:11:11			16:11:11	16:11:11		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
335	16:11:11	16:11:11	16:11:12	16:11:12	16:11:12	16:11:12			16:11:12	16:11:12	16:11:14	16:11:14	16:11:14	16:11:14	16:11:14	16:11:14			16:11:15	16:11:15		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
336	16:11:15	16:11:15	16:11:15	16:11:15	16:11:15	16:11:15			16:11:15	16:11:15	16:11:18	16:11:18	16:11:18	16:11:18	16:11:18	16:11:18			16:11:18	16:11:18		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
337	16:11:19	16:11:19	16:11:19	16:11:19	16:11:19	16:11:19			16:11:19	16:11:19	16:11:22	16:11:22	16:11:22	16:11:22	16:11:22	16:11:22			16:11:22	16:11:22		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
338	16:11:22	16:11:22	16:11:22	16:11:22	16:11:22	16:11:22			16:11:22	16:11:22	16:11:25	16:11:25	16:11:25	16:11:25	16:11:25	16:11:25			16:11:25	16:11:25		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
339	16:11:26	16:11:26	16:11:26	16:11:26	16:11:26	16:11:26			16:11:26	16:11:26	16:11:29	16:11:29	16:11:29	16:11:29	16:11:29	16:11:29			16:11:29	16:11:29		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
340	16:11:29	16:11:29	16:11:29	16:11:29	16:11:29	16:11:29			16:11:29	16:11:29	16:11:32	16:11:32	16:11:32	16:11:32	16:11:32	16:11:32			16:11:33	16:11:33		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
341	16:11:33	16:11:33	16:11:33	16:11:33	16:11:33	16:11:33			16:11:33	16:11:33	16:11:36	16:11:36	16:11:36	16:11:36	16:11:36	16:11:36			16:11:36	16:11:36		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
342	16:11:36	16:11:36	16:11:36	16:11:36	16:11:36	16:11:36			16:11:36	16:11:36	16:11:39	16:11:39	16:11:39	16:11:39	16:11:39	16:11:39			16:11:40	16:11:40		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
343	16:11:40	16:11:40	16:11:40	16:11:40	16:11:40	16:11:40			16:11:40	16:11:40	16:11:43	16:11:43	16:11:43	16:11:43	16:11:43	16:11:43			16:11:43	16:11:43		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
344	16:11:44	16:11:44	16:11:44	16:11:44	16:11:44	16:11:44			16:11:44	16:11:44	16:11:46	16:11:46	16:11:46	16:11:46	16:11:46	16:11:46			16:11:47	16:11:47		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
345	16:11:47	16:11:47	16:11:47	16:11:47	16:11:47	16:11:47			16:11:47	16:11:47	16:11:50	16:11:50	16:11:50	16:11:50	16:11:50	16:11:50			16:11:50	16:11:50		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
346	16:11:51	16:11:51	16:11:51	16:11:51	16:11:51	16:11:51			16:11:51	16:11:51	16:11:54	16:11:54	16:11:54	16:11:54	16:11:54	16:11:54			16:11:54	16:11:54		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
347	16:11:54	16:11:54	16:11:54	16:11:54	16:11:54	16:11:54			16:11:54	16:11:54	16:11:57	16:11:57	16:11:57	16:11:57	16:11:57	16:11:57			16:11:57	16:11:57		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
348	16:11:58	16:11:58	16:11:58	16:11:58	16:11:58	16:11:58			16:11:58	16:11:58	16:12:01	16:12:01	16:12:01	16:12:01	16:12:01	16:12:01			16:12:01	16:12:01		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
349	16:12:01	16:12:01	16:12:01	16:12:01	16:12:01	16:12:01			16:12:01	16:12:01	16:12:04	16:12:04	16:12:04	16:12:04	16:12:04	16:12:04			16:12:05	16:12:05		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
350	16:12:05	16:12:05	16:12:05	16:12:05	16:12:05	16:12:05	16:12:05	16:12:06	16:12:06	16:12:06	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10		00:00:00	00:00:00	00:00:00	00:00:00	00:00:03	00:00:00	00:00:00	00:00:00	00:00:00	00:00:05
351	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10	16:12:10			16:12:10	16:12:10	16:12:13	16:12:13	16:12:13	16:12:13	16:12:13	16:12:13			16:12:14	16:12:14		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
352	16:12:14	16:12:14	16:12:14	16:12:14	16:12:14	16:12:14			16:12:14	16:12:14	16:12:17	16:12:17	16:12:17	16:12:17	16:12:17	16:12:17			16:12:17	16:12:17		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
353	16:12:17	16:12:17	16:12:17	16:12:17	16:12:17	16:12:17			16:12:17	16:12:17	16:12:20	16:12:20	16:12:20	16:12:20	16:12:20	16:12:20			16:12:21	16:12:21		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
354	16:12:21	16:12:21	16:12:21	16:12:21	16:12:21	16:12:21			16:12:21	16:12:21	16:12:24	16:12:24	16:12:24	16:12:24	16:12:24	16:12:24			16:12:24	16:12:24		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
355	16:12:25	16:12:25	16:12:25	16:12:25	16:12:25	16:12:25			16:12:25	16:12:25	16:12:27	16:12:27	16:12:27	16:12:27	16:12:28	16:12:28			16:12:28	16:12:28		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
356	16:12:28	16:12:28	16:12:28	16:12:28	16:12:28	16:12:28			16:12:28	16:12:28	16:12:31	16:12:31	16:12:31	16:12:31	16:12:31	16:12:31			16:12:31	16:12:31		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
357	16:12:32	16:12:32	16:12:32	16:12:32	16:12:32	16:12:32			16:12:32	16:12:32	16:12:35	16:12:35	16:12:35	16:12:35	16:12:35	16:12:35			16:12:35	16:12:35		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
358	16:12:35	16:12:35	16:12:35	16:12:35	16:12:35	16:12:35			16:12:35	16:12:35	16:12:38	16:12:38	16:12:38	16:12:38	16:12:38	16:12:38			16:12:38	16:12:38		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
359	16:12:39	16:12:39	16:12:39	16:12:39	16:12:39	16:12:39			16:12:39	16:12:39	16:12:42	16:12:42	16:12:42	16:12:42	16:12:42	16:12:42			16:12:42	16:12:42		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
360	16:12:42	16:12:42	16:12:42	16:12:42	16:12:42	16:12:42			16:12:42	16:12:42	16:12:45	16:12:45	16:12:45	16:12:45	16:12:45	16:12:45			16:12:46	16:12:46		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
361	16:12:46	16:12:46	16:12:46	16:12:46	16:12:46	16:12:46			16:12:46	16:12:46	16:12:49	16:12:49	16:12:49	16:12:49	16:12:49	16:12:49			16:12:49	16:12:49		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
362	16:12:49	16:12:49	16:12:50	16:12:50	16:12:50	16:12:50			16:12:50	16:12:50	16:12:52	16:12:52	16:12:52	16:12:52	16:12:52	16:12:52			16:12:53	16:12:53		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
363	16:12:53	16:12:53	16:12:53	16:12:53	16:12:53	16:12:53			16:12:53	16:12:53	16:12:56	16:12:56	16:12:56	16:12:56	16:12:56	16:12:56			16:12:56	16:12:56		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
364	16:12:57	16:12:57	16:12:57	16:12:57	16:12:57	16:12:57			16:12:57	16:12:57	16:13:00	16:13:00	16:13:00	16:13:00	16:13:00	16:13:00			16:13:00	16:13:00		00:00:00	00:00:00		00:00:00	00:00:02	00:00:00	00:00:00		00:00:00	00:00:03
