link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	5.0	60.0	25.0	-55.0	55.0	-0.9166666666666666	0.9166666666666666
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	36.0	20.0	25.0	16.0	16.0	0.8	0.8
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	17.0	40.0	25.0	-23.0	23.0	-0.575	0.575
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	24.0	80.0	25.0	-56.0	56.0	-0.7	0.7
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	46.0	116.0	25.0	-70.0	70.0	-0.603448275862069	0.603448275862069
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	55.0	108.0	25.0	-53.0	53.0	-0.49074074074074076	0.49074074074074076
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	21.0	24.0	25.0	-3.0	3.0	-0.125	0.125
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	158.0	292.0	25.0	-134.0	134.0	-0.4589041095890411	0.4589041095890411
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	117.0	96.0	25.0	21.0	21.0	0.21875	0.21875
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	34.0	164.0	25.0	-130.0	130.0	-0.7926829268292683	0.7926829268292683
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	8.0	104.0	25.0	-96.0	96.0	-0.9230769230769231	0.9230769230769231
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	60.0	25.0	-60.0	60.0	-1.0	1.0
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	7.0	32.0	25.0	-25.0	25.0	-0.78125	0.78125
org.matsim.core.network.LinkImpl@3299e1a5[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	4.0	52.0	25.0	-48.0	48.0	-0.9230769230769231	0.9230769230769231
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	19.0	44.0	25.0	-25.0	25.0	-0.5681818181818182	0.5681818181818182
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	38.0	88.0	25.0	-50.0	50.0	-0.5681818181818182	0.5681818181818182
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	17.0	52.0	25.0	-35.0	35.0	-0.6730769230769231	0.6730769230769231
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	0.0	64.0	25.0	-64.0	64.0	-1.0	1.0
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	4.0	64.0	25.0	-60.0	60.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	31.0	64.0	25.0	-33.0	33.0	-0.515625	0.515625
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	25.0	88.0	25.0	-63.0	63.0	-0.7159090909090909	0.7159090909090909
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	9.0	76.0	25.0	-67.0	67.0	-0.881578947368421	0.881578947368421
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	6.0	44.0	25.0	-38.0	38.0	-0.8636363636363636	0.8636363636363636
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	56.0	128.0	25.0	-72.0	72.0	-0.5625	0.5625
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	46.0	88.0	25.0	-42.0	42.0	-0.4772727272727273	0.4772727272727273
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	11.0	52.0	25.0	-41.0	41.0	-0.7884615384615384	0.7884615384615384
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	8.0	40.0	25.0	-32.0	32.0	-0.8	0.8
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	1.0	20.0	25.0	-19.0	19.0	-0.95	0.95
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@5bbff37a[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	140.0	88.0	25.0	52.0	52.0	0.5909090909090909	0.5909090909090909
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	22.0	96.0	25.0	-74.0	74.0	-0.7708333333333334	0.7708333333333334
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	2.0	32.0	25.0	-30.0	30.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	9.0	16.0	25.0	-7.0	7.0	-0.4375	0.4375
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	7.0	8.0	25.0	-1.0	1.0	-0.125	0.125
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	5.0	8.0	25.0	-3.0	3.0	-0.375	0.375
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	10.0	24.0	25.0	-14.0	14.0	-0.5833333333333334	0.5833333333333334
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	7.0	16.0	25.0	-9.0	9.0	-0.5625	0.5625
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	15.0	32.0	25.0	-17.0	17.0	-0.53125	0.53125
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	18.0	64.0	25.0	-46.0	46.0	-0.71875	0.71875
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	9.0	116.0	25.0	-107.0	107.0	-0.9224137931034483	0.9224137931034483
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	4.0	68.0	25.0	-64.0	64.0	-0.9411764705882353	0.9411764705882353
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	6.0	72.0	25.0	-66.0	66.0	-0.9166666666666666	0.9166666666666666
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	2.0	32.0	25.0	-30.0	30.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@3b8e032[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	32.0	25.0	-32.0	32.0	-1.0	1.0
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	30.0	92.0	25.0	-62.0	62.0	-0.6739130434782609	0.6739130434782609
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	232.0	280.0	25.0	-48.0	48.0	-0.17142857142857143	0.17142857142857143
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	159.0	256.0	25.0	-97.0	97.0	-0.37890625	0.37890625
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	16.0	192.0	25.0	-176.0	176.0	-0.9166666666666666	0.9166666666666666
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	49.0	164.0	25.0	-115.0	115.0	-0.7012195121951219	0.7012195121951219
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	41.0	204.0	25.0	-163.0	163.0	-0.7990196078431373	0.7990196078431373
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	73.0	156.0	25.0	-83.0	83.0	-0.532051282051282	0.532051282051282
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	62.0	148.0	25.0	-86.0	86.0	-0.581081081081081	0.581081081081081
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	57.0	68.0	25.0	-11.0	11.0	-0.16176470588235295	0.16176470588235295
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	52.0	160.0	25.0	-108.0	108.0	-0.675	0.675
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	86.0	208.0	25.0	-122.0	122.0	-0.5865384615384616	0.5865384615384616
org.matsim.core.network.LinkImpl@5a0fac31[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	145.0	300.0	25.0	-155.0	155.0	-0.5166666666666667	0.5166666666666667
