link	start-time	end-time	start-time(sec)	end-time(sec)	type	simulated	measured	standard-deviation	error	absolute-error	relative-error	relative-absolute-error
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	9.0	0.0	25.0	9.0	9.0	Infinity	Infinity
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	18.0	60.0	25.0	-42.0	42.0	-0.7	0.7
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	152.0	144.0	25.0	8.0	8.0	0.05555555555555555	0.05555555555555555
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	70.0	140.0	25.0	-70.0	70.0	-0.5	0.5
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	7.0	60.0	25.0	-53.0	53.0	-0.8833333333333333	0.8833333333333333
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	26.0	20.0	25.0	6.0	6.0	0.3	0.3
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	15.0	40.0	25.0	-25.0	25.0	-0.625	0.625
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	33.0	80.0	25.0	-47.0	47.0	-0.5875	0.5875
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	49.0	116.0	25.0	-67.0	67.0	-0.5775862068965517	0.5775862068965517
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	35.0	108.0	25.0	-73.0	73.0	-0.6759259259259259	0.6759259259259259
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	16.0	24.0	25.0	-8.0	8.0	-0.3333333333333333	0.3333333333333333
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	178.0	292.0	25.0	-114.0	114.0	-0.3904109589041096	0.3904109589041096
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	125.0	96.0	25.0	29.0	29.0	0.3020833333333333	0.3020833333333333
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	36.0	164.0	25.0	-128.0	128.0	-0.7804878048780488	0.7804878048780488
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	8.0	104.0	25.0	-96.0	96.0	-0.9230769230769231	0.9230769230769231
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	1.0	60.0	25.0	-59.0	59.0	-0.9833333333333333	0.9833333333333333
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	10.0	32.0	25.0	-22.0	22.0	-0.6875	0.6875
org.matsim.core.network.LinkImpl@49d9898[id=298032_0_r][from_id=295616][to_id=294422][length=281.9924735474488][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	2.0	52.0	25.0	-50.0	50.0	-0.9615384615384616	0.9615384615384616
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	19.0	44.0	25.0	-25.0	25.0	-0.5681818181818182	0.5681818181818182
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	34.0	88.0	25.0	-54.0	54.0	-0.6136363636363636	0.6136363636363636
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	18.0	52.0	25.0	-34.0	34.0	-0.6538461538461539	0.6538461538461539
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	1.0	64.0	25.0	-63.0	63.0	-0.984375	0.984375
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	4.0	64.0	25.0	-60.0	60.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	40.0	64.0	25.0	-24.0	24.0	-0.375	0.375
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	27.0	88.0	25.0	-61.0	61.0	-0.6931818181818182	0.6931818181818182
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	9.0	76.0	25.0	-67.0	67.0	-0.881578947368421	0.881578947368421
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	6.0	44.0	25.0	-38.0	38.0	-0.8636363636363636	0.8636363636363636
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	64.0	128.0	25.0	-64.0	64.0	-0.5	0.5
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	39.0	88.0	25.0	-49.0	49.0	-0.5568181818181818	0.5568181818181818
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	11.0	52.0	25.0	-41.0	41.0	-0.7884615384615384	0.7884615384615384
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	7.0	40.0	25.0	-33.0	33.0	-0.825	0.825
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	0.0	20.0	25.0	-20.0	20.0	-1.0	1.0
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@2707b934[id=298053_1][from_id=294952][to_id=295174][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	0.0	12.0	25.0	-12.0	12.0	-1.0	1.0
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	0.0	16.0	25.0	-16.0	16.0	-1.0	1.0
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	119.0	88.0	25.0	31.0	31.0	0.3522727272727273	0.3522727272727273
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	29.0	96.0	25.0	-67.0	67.0	-0.6979166666666666	0.6979166666666666
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	2.0	32.0	25.0	-30.0	30.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	12.0	16.0	25.0	-4.0	4.0	-0.25	0.25
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	6.0	8.0	25.0	-2.0	2.0	-0.25	0.25
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	11.0	8.0	25.0	3.0	3.0	0.375	0.375
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	14:00:00	14:59:59	50400	53999	COUNT_VEH	12.0	24.0	25.0	-12.0	12.0	-0.5	0.5
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	15:00:00	15:59:59	54000	57599	COUNT_VEH	6.0	16.0	25.0	-10.0	10.0	-0.625	0.625
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	16:00:00	16:59:59	57600	61199	COUNT_VEH	10.0	32.0	25.0	-22.0	22.0	-0.6875	0.6875
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	17:00:00	17:59:59	61200	64799	COUNT_VEH	18.0	64.0	25.0	-46.0	46.0	-0.71875	0.71875
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	18:00:00	18:59:59	64800	68399	COUNT_VEH	7.0	116.0	25.0	-109.0	109.0	-0.9396551724137931	0.9396551724137931
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	19:00:00	19:59:59	68400	71999	COUNT_VEH	9.0	68.0	25.0	-59.0	59.0	-0.8676470588235294	0.8676470588235294
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	20:00:00	20:59:59	72000	75599	COUNT_VEH	3.0	72.0	25.0	-69.0	69.0	-0.9583333333333334	0.9583333333333334
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	21:00:00	21:59:59	75600	79199	COUNT_VEH	3.0	32.0	25.0	-29.0	29.0	-0.90625	0.90625
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	22:00:00	22:59:59	79200	82799	COUNT_VEH	1.0	16.0	25.0	-15.0	15.0	-0.9375	0.9375
org.matsim.core.network.LinkImpl@104b2de9[id=298053_1_r][from_id=295174][to_id=294952][length=165.8705775381617][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	23:00:00	23:59:59	82800	86399	COUNT_VEH	1.0	32.0	25.0	-31.0	31.0	-0.96875	0.96875
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	00:00:00	00:59:59	0	3599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	01:00:00	01:59:59	3600	7199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	02:00:00	02:59:59	7200	10799	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	03:00:00	03:59:59	10800	14399	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	04:00:00	04:59:59	14400	17999	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	05:00:00	05:59:59	18000	21599	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	06:00:00	06:59:59	21600	25199	COUNT_VEH	0.0	0.0	25.0	0.0	0.0	NaN	NaN
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	07:00:00	07:59:59	25200	28799	COUNT_VEH	35.0	92.0	25.0	-57.0	57.0	-0.6195652173913043	0.6195652173913043
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	08:00:00	08:59:59	28800	32399	COUNT_VEH	221.0	280.0	25.0	-59.0	59.0	-0.21071428571428572	0.21071428571428572
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	09:00:00	09:59:59	32400	35999	COUNT_VEH	211.0	256.0	25.0	-45.0	45.0	-0.17578125	0.17578125
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	10:00:00	10:59:59	36000	39599	COUNT_VEH	81.0	192.0	25.0	-111.0	111.0	-0.578125	0.578125
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	11:00:00	11:59:59	39600	43199	COUNT_VEH	34.0	164.0	25.0	-130.0	130.0	-0.7926829268292683	0.7926829268292683
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	12:00:00	12:59:59	43200	46799	COUNT_VEH	40.0	204.0	25.0	-164.0	164.0	-0.803921568627451	0.803921568627451
org.matsim.core.network.LinkImpl@5bcefb6e[id=298070_1][from_id=294648][to_id=295390][length=667.4075827331316][freespeed=8.88888888888889][capacity=710.0][permlanes=1.0][modes=[pt, car, truck, truck4, truck3, truck2]	13:00:00	13:59:59	46800	50399	COUNT_VEH	72.0	156.0	25.0	-84.0	84.0	-0.5384615384615384	0.5384615384615384
